accident_id,date,time,latitude,longitude,location_name,region,weather,road_surface,light_condition,road_type,junction_type,speed_limit,vehicle_type,number_of_vehicles,number_of_casualties,urban_rural,driver_age,driver_gender,risk_score,severity
ACC-2026-02926,2025-05-07,16:28,28.690611,77.112789,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Not at junction,60,Bus,1,1,Rural,21,Male,28,Minor
ACC-2026-02927,2026-07-17,17:44,28.558926,77.092376,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Daylight,Highway,Multiple junction,100,Car,5,2,Rural,21,Female,77,Serious
ACC-2026-02928,2025-06-24,08:36,28.511605,77.313942,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Multiple junction,60,Car,2,2,Rural,22,Female,44,Serious
ACC-2026-02929,2026-02-23,00:53,28.614489,77.209787,NH-44 Highway Mile 142,Northern Expressway District,Clear,Wet,Darkness: street lights unlit,Highway,Crossroads,100,Motorcycle,2,1,Rural,24,Male,98,Fatal
ACC-2026-02930,2026-05-10,13:04,28.606187,77.206328,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Daylight,Highway,Crossroads,100,Car,2,1,Rural,48,Male,52,Serious
ACC-2026-02931,2025-03-27,23:20,28.556711,77.114699,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Darkness: no street lights,Highway,Crossroads,100,Truck / Heavy Goods,2,1,Rural,31,Male,77,Serious
ACC-2026-02932,2025-03-02,03:21,28.508171,77.312712,Industrial Sector 18 Corridor,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Single carriageway,Not at junction,60,Car,2,1,Rural,22,Female,69,Serious
ACC-2026-02933,2026-01-15,19:40,28.76415,77.180281,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: no street lights,Dual carriageway,Multiple junction,80,Motorcycle,2,2,Urban,26,Male,84,Serious
ACC-2026-02934,2026-01-27,08:28,28.532411,77.39349,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Wet,Daylight,Dual carriageway,T-Junction,80,Truck / Heavy Goods,2,1,Urban,60,Female,60,Minor
ACC-2026-02935,2025-07-23,02:14,28.628859,77.218445,Central Metro Boulevard,Capital Metropolitan Corridor,Rain,Wet,Darkness: street lights present and lit,Roundabout,Crossroads,50,Motorcycle,2,2,Urban,70,Female,76,Serious
ACC-2026-02936,2026-06-14,17:13,28.541629,77.396917,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Fog,Dry,Daylight,Dual carriageway,Crossroads,80,Car,3,2,Urban,28,Male,75,Serious
ACC-2026-02937,2026-04-21,15:18,28.712992,77.104379,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Roundabout,60,Car,1,1,Rural,38,Male,33,Minor
ACC-2026-02938,2026-01-04,19:06,28.745921,77.184999,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Crossroads,80,Car,3,1,Urban,24,Male,62,Serious
ACC-2026-02939,2025-10-02,00:50,28.505232,77.289065,Industrial Sector 18 Corridor,Northern Expressway District,Rain,Dry,Darkness: street lights present and lit,Single carriageway,T-Junction,60,Bus,2,2,Rural,37,Female,74,Serious
ACC-2026-02940,2025-05-24,19:16,28.615573,77.202596,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Poor surface,Darkness: street lights present and lit,Roundabout,T-Junction,50,Motorcycle,1,1,Urban,36,Female,54,Serious
ACC-2026-02941,2026-08-20,17:42,28.631426,77.219142,Central Metro Boulevard,Capital Metropolitan Corridor,Storm,Wet,Daylight,Roundabout,Crossroads,50,Motorcycle,3,1,Urban,22,Male,77,Minor
ACC-2026-02942,2026-06-24,04:52,28.545225,77.105827,Airport Expressway Tollway,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Highway,Roundabout,100,Truck / Heavy Goods,2,1,Rural,21,Female,98,Fatal
ACC-2026-02943,2025-02-10,00:44,28.543851,77.111786,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Highway,Not at junction,100,Car,3,2,Rural,29,Male,92,Fatal
ACC-2026-02944,2025-04-08,07:05,28.52471,77.404116,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Crossroads,80,Truck / Heavy Goods,2,1,Urban,29,Male,55,Minor
ACC-2026-02945,2025-07-10,01:11,28.607843,77.235672,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,Crossroads,40,Car,3,4,Urban,49,Male,60,Minor
ACC-2026-02946,2026-07-03,21:26,28.535619,77.396169,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Rain,Wet,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Car,1,1,Urban,38,Male,87,Fatal
ACC-2026-02947,2026-07-08,08:52,28.541228,77.3761,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Rain,Wet,Daylight,Dual carriageway,T-Junction,80,Motorcycle,2,1,Urban,22,Male,85,Fatal
ACC-2026-02948,2025-11-13,02:42,28.602081,77.203121,NH-44 Highway Mile 142,Northern Expressway District,Fog,Wet,Darkness: no street lights,Highway,Not at junction,100,Car,2,1,Rural,44,Female,98,Fatal
ACC-2026-02949,2025-02-27,20:47,28.751909,77.173137,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,T-Junction,80,Truck / Heavy Goods,2,1,Urban,28,Female,66,Minor
ACC-2026-02950,2025-07-12,10:37,28.627386,77.126014,West Urban Junction 8,Northern Expressway District,Clear,Dry,Daylight,T-Junction,Multiple junction,60,Truck / Heavy Goods,3,1,Urban,38,Male,49,Serious
ACC-2026-02951,2025-07-04,15:06,28.611838,77.246719,East River Bridge Crossing,Northern Expressway District,Rain,Wet,Daylight,Single carriageway,T-Junction,40,Car,2,1,Urban,27,Male,58,Minor
ACC-2026-02952,2026-04-29,17:50,28.509139,77.299174,Industrial Sector 18 Corridor,Northern Expressway District,Storm,Dry,Daylight,Single carriageway,T-Junction,60,Motorcycle,2,2,Rural,61,Male,74,Serious
ACC-2026-02953,2026-01-12,22:14,28.738387,77.18231,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights unlit,Dual carriageway,Roundabout,80,Car,1,2,Urban,49,Male,71,Serious
ACC-2026-02954,2025-06-28,11:59,28.6144,77.203212,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Daylight,Roundabout,Crossroads,50,Car,1,1,Urban,31,Female,17,Minor
ACC-2026-02955,2025-08-21,21:42,28.735345,77.174174,North Ring Junction 2,Capital Metropolitan Corridor,Rain,Wet,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Car,3,4,Urban,33,Male,98,Fatal
ACC-2026-02956,2025-10-31,06:35,28.628052,77.118815,West Urban Junction 8,Northern Expressway District,Rain,Wet,Daylight,T-Junction,Roundabout,60,Motorcycle,2,3,Urban,48,Male,90,Fatal
ACC-2026-02957,2025-10-13,10:04,28.541776,77.102128,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Daylight,Highway,Not at junction,100,Van / Light Goods,3,1,Rural,34,Male,58,Serious
ACC-2026-02958,2025-02-04,17:22,28.563943,77.110724,Airport Expressway Tollway,Northern Expressway District,Other,Dry,Daylight,Highway,Not at junction,100,Car,3,2,Rural,29,Male,75,Serious
ACC-2026-02959,2026-01-19,23:31,28.599214,77.249558,East River Bridge Crossing,Northern Expressway District,Fog,Dry,Darkness: street lights present and lit,Single carriageway,T-Junction,40,Bus,2,1,Urban,35,Male,42,Minor
ACC-2026-02960,2025-05-01,01:45,28.646072,77.105866,West Urban Junction 8,Northern Expressway District,Storm,Wet,Darkness: street lights present and lit,T-Junction,Roundabout,60,Motorcycle,1,2,Urban,45,Male,91,Fatal
ACC-2026-02961,2026-04-22,06:58,28.598813,77.239776,East River Bridge Crossing,Northern Expressway District,Storm,Poor surface,Daylight,Single carriageway,T-Junction,40,Car,2,1,Urban,48,Male,53,Serious
ACC-2026-02962,2026-07-30,15:46,28.625525,77.207239,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Daylight,Highway,Not at junction,100,Motorcycle,2,1,Rural,28,Male,67,Serious
ACC-2026-02963,2026-08-19,18:28,28.742262,77.176578,North Ring Junction 2,Capital Metropolitan Corridor,Rain,Wet,Daylight,Dual carriageway,Crossroads,80,Car,2,1,Urban,36,Male,68,Serious
ACC-2026-02964,2025-03-30,14:33,28.632216,77.134816,West Urban Junction 8,Northern Expressway District,Clear,Dry,Daylight,T-Junction,Slip road / Merge ramp,60,Car,2,1,Urban,29,Male,22,Serious
ACC-2026-02965,2025-01-19,21:34,28.566777,77.114837,Airport Expressway Tollway,Northern Expressway District,Storm,Wet,Darkness: street lights present and lit,Highway,T-Junction,100,Car,2,1,Rural,49,Male,98,Fatal
ACC-2026-02966,2026-03-25,13:46,28.717649,77.097415,Grand Trunk Road Corridor B,Northern Expressway District,Rain,Wet,Daylight,Single carriageway,Roundabout,60,Car,2,4,Rural,20,Male,78,Serious
ACC-2026-02967,2025-12-05,20:54,28.609357,77.235884,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Darkness: no street lights,Single carriageway,Crossroads,40,Motorcycle,1,1,Urban,48,Male,43,Minor
ACC-2026-02968,2026-03-17,14:20,28.548122,77.383604,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Fog,Wet,Daylight,Dual carriageway,Roundabout,80,Truck / Heavy Goods,1,1,Urban,29,Male,86,Fatal
ACC-2026-02969,2025-02-07,19:23,28.694619,77.096747,Grand Trunk Road Corridor B,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Single carriageway,Slip road / Merge ramp,60,Van / Light Goods,2,2,Rural,37,Male,94,Fatal
ACC-2026-02970,2025-07-20,03:24,28.492155,77.285171,Industrial Sector 18 Corridor,Northern Expressway District,Rain,Wet,Darkness: no street lights,Single carriageway,Crossroads,60,Motorcycle,1,1,Rural,21,Male,98,Fatal
ACC-2026-02971,2025-02-22,21:16,28.570413,77.094351,Airport Expressway Tollway,Northern Expressway District,Fog,Dry,Darkness: street lights present and lit,Highway,Not at junction,100,Motorcycle,2,1,Rural,34,Male,84,Serious
ACC-2026-02972,2025-03-09,16:15,28.636707,77.129353,West Urban Junction 8,Northern Expressway District,Other,Dry,Daylight,T-Junction,Not at junction,60,Motorcycle,2,1,Urban,36,Male,36,Minor
ACC-2026-02973,2026-04-10,05:48,28.59901,77.239726,East River Bridge Crossing,Northern Expressway District,Fog,Dry,Darkness: street lights present and lit,Single carriageway,Not at junction,40,Motorcycle,3,1,Urban,37,Male,56,Serious
ACC-2026-02974,2026-01-24,07:36,28.627921,77.197453,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Daylight,Roundabout,Slip road / Merge ramp,50,Bicycle,2,1,Urban,37,Male,27,Minor
ACC-2026-02975,2025-10-02,19:24,28.446963,77.033436,Expressway Interchange South,Northern Expressway District,Rain,Wet,Darkness: street lights present and lit,Highway,Not at junction,120,Motorcycle,4,1,Rural,48,Male,98,Fatal
ACC-2026-02976,2025-04-05,12:08,28.60435,77.216557,NH-44 Highway Mile 142,Northern Expressway District,Clear,Dry,Daylight,Highway,Not at junction,100,Car,2,1,Rural,21,Male,49,Minor
ACC-2026-02977,2025-12-06,18:31,28.598937,77.210123,NH-44 Highway Mile 142,Northern Expressway District,Fog,Wet,Daylight,Highway,T-Junction,100,Car,2,2,Rural,33,Male,98,Fatal
ACC-2026-02978,2025-09-05,10:32,28.621095,77.204285,Central Metro Boulevard,Capital Metropolitan Corridor,Storm,Icy,Daylight,Roundabout,Not at junction,50,Car,2,1,Urban,45,Male,48,Minor
ACC-2026-02979,2025-08-26,16:51,28.61053,77.232781,East River Bridge Crossing,Northern Expressway District,Rain,Poor surface,Daylight,Single carriageway,T-Junction,40,Car,1,1,Urban,38,Male,52,Minor
ACC-2026-02980,2026-03-06,12:17,28.447295,77.015686,Expressway Interchange South,Northern Expressway District,Rain,Dry,Daylight,Highway,T-Junction,120,Motorcycle,5,3,Rural,34,Male,98,Fatal
ACC-2026-02981,2025-01-22,07:17,28.524328,77.399267,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,T-Junction,80,Truck / Heavy Goods,3,1,Urban,38,Male,55,Minor
ACC-2026-02982,2025-11-04,19:19,28.550976,77.102975,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Darkness: no street lights,Highway,T-Junction,100,Truck / Heavy Goods,2,6,Rural,31,Female,89,Fatal
ACC-2026-02983,2025-05-14,10:51,28.623419,77.213256,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Daylight,Roundabout,Slip road / Merge ramp,50,Car,4,1,Urban,19,Male,22,Minor
ACC-2026-02984,2025-12-21,13:32,28.545257,77.090612,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Daylight,Highway,Not at junction,100,Car,3,1,Rural,26,Male,56,Serious
ACC-2026-02985,2026-07-17,23:59,28.513632,77.301421,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,Crossroads,60,Motorcycle,2,1,Rural,30,Male,56,Serious
ACC-2026-02986,2025-01-03,22:36,28.644891,77.12952,West Urban Junction 8,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,T-Junction,Not at junction,60,Truck / Heavy Goods,1,1,Urban,44,Male,56,Serious
ACC-2026-02987,2025-02-15,03:34,28.694463,77.117144,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,T-Junction,60,Car,1,2,Rural,37,Female,48,Minor
ACC-2026-02988,2026-01-28,20:07,28.624835,77.20258,NH-44 Highway Mile 142,Northern Expressway District,Fog,Dry,Darkness: no street lights,Highway,Roundabout,100,Car,3,1,Rural,30,Male,91,Fatal
ACC-2026-02989,2026-02-06,07:47,28.640447,77.123888,West Urban Junction 8,Northern Expressway District,Clear,Dry,Daylight,T-Junction,T-Junction,60,Bus,1,1,Urban,21,Male,21,Minor
ACC-2026-02990,2025-11-09,05:00,28.649669,77.133561,West Urban Junction 8,Northern Expressway District,Clear,Dry,Darkness: no street lights,T-Junction,Not at junction,60,Car,2,1,Urban,61,Female,53,Serious
ACC-2026-02991,2025-09-21,00:27,28.625348,77.20397,Central Metro Boulevard,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights unlit,Roundabout,Crossroads,50,Van / Light Goods,2,1,Urban,35,Male,32,Minor
ACC-2026-02992,2025-01-14,22:13,28.549093,77.09832,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Highway,T-Junction,100,Van / Light Goods,2,1,Rural,49,Male,63,Serious
ACC-2026-02993,2026-03-14,23:41,28.715228,77.093772,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Dry,Darkness: street lights present and lit,Single carriageway,Not at junction,60,Motorcycle,2,1,Rural,69,Female,48,Minor
ACC-2026-02994,2025-02-21,19:38,28.546074,77.379677,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Fog,Dry,Darkness: street lights present and lit,Dual carriageway,T-Junction,80,Motorcycle,2,1,Urban,31,Male,66,Serious
ACC-2026-02995,2025-05-12,10:58,28.447086,77.021201,Expressway Interchange South,Northern Expressway District,Rain,Wet,Daylight,Highway,Crossroads,120,Motorcycle,1,1,Rural,28,Male,91,Fatal
ACC-2026-02996,2025-08-06,18:47,28.489074,77.290777,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Not at junction,60,Motorcycle,2,1,Rural,38,Male,38,Minor
ACC-2026-02997,2026-01-11,16:19,28.536975,77.385261,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Rain,Wet,Daylight,Dual carriageway,T-Junction,80,Car,2,1,Urban,47,Male,69,Serious
ACC-2026-02998,2026-05-14,11:03,28.635841,77.117049,West Urban Junction 8,Northern Expressway District,Clear,Dry,Daylight,T-Junction,Roundabout,60,Motorcycle,2,1,Urban,20,Male,42,Minor
ACC-2026-02999,2026-05-08,10:54,28.753164,77.183424,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Not at junction,80,Car,2,1,Urban,29,Male,33,Minor
ACC-2026-03000,2026-07-24,21:08,28.541684,77.40561,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,T-Junction,80,Car,1,1,Urban,34,Female,43,Serious
ACC-2026-03001,2026-08-16,23:32,28.747242,77.182366,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Car,2,1,Urban,30,Male,52,Minor
ACC-2026-03002,2025-06-23,20:51,28.761726,77.182202,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Not at junction,80,Car,1,2,Urban,37,Male,66,Serious
ACC-2026-03003,2025-09-09,19:39,28.542071,77.401868,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,Multiple junction,80,Car,3,1,Urban,34,Male,64,Minor
ACC-2026-03004,2025-06-17,06:32,28.453157,77.026501,Expressway Interchange South,Northern Expressway District,Fog,Wet,Daylight,Highway,Not at junction,120,Van / Light Goods,3,1,Rural,33,Male,98,Fatal
ACC-2026-03005,2026-04-08,11:00,28.453035,77.016835,Expressway Interchange South,Northern Expressway District,Storm,Wet,Daylight,Highway,Not at junction,120,Motorcycle,1,1,Rural,24,Female,90,Fatal
ACC-2026-03006,2026-05-30,21:00,28.622672,77.194848,NH-44 Highway Mile 142,Northern Expressway District,Clear,Wet,Darkness: street lights present and lit,Highway,Not at junction,100,Truck / Heavy Goods,3,1,Rural,33,Male,98,Fatal
ACC-2026-03007,2025-01-09,18:53,28.73985,77.175657,North Ring Junction 2,Capital Metropolitan Corridor,Rain,Icy,Daylight,Dual carriageway,Roundabout,80,Motorcycle,2,1,Urban,31,Male,86,Fatal
ACC-2026-03008,2026-03-07,05:24,28.536031,77.403591,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Fog,Dry,Darkness: street lights present and lit,Dual carriageway,Slip road / Merge ramp,80,Motorcycle,2,2,Urban,29,Female,86,Fatal
ACC-2026-03009,2026-03-30,07:59,28.738128,77.18046,North Ring Junction 2,Capital Metropolitan Corridor,Rain,Wet,Daylight,Dual carriageway,Crossroads,80,Car,2,1,Urban,30,Male,66,Minor
ACC-2026-03010,2026-01-20,07:36,28.557241,77.108999,Airport Expressway Tollway,Northern Expressway District,Clear,Dry,Daylight,Highway,Not at junction,100,Motorcycle,2,1,Rural,37,Male,61,Minor
ACC-2026-03011,2026-04-14,22:43,28.509355,77.29773,Industrial Sector 18 Corridor,Northern Expressway District,Rain,Wet,Darkness: street lights unlit,Single carriageway,Roundabout,60,Car,3,2,Rural,28,Male,98,Fatal
ACC-2026-03012,2026-05-18,08:44,28.48547,77.312073,Industrial Sector 18 Corridor,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,T-Junction,60,Car,1,1,Rural,45,Male,33,Minor
ACC-2026-03013,2025-10-17,16:46,28.70212,77.104372,Grand Trunk Road Corridor B,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,Not at junction,60,Bus,1,2,Rural,44,Male,49,Minor
ACC-2026-03014,2026-04-16,04:08,28.527956,77.376091,Outer Ring Road Junction 14,Capital Metropolitan Corridor,Clear,Dry,Darkness: street lights present and lit,Dual carriageway,T-Junction,80,Bus,2,1,Urban,71,Female,45,Minor
ACC-2026-03015,2025-12-21,10:25,28.757698,77.166655,North Ring Junction 2,Capital Metropolitan Corridor,Clear,Dry,Daylight,Dual carriageway,Roundabout,80,Motorcycle,1,1,Urban,37,Male,40,Minor
ACC-2026-03016,2025-07-12,16:05,28.608427,77.232245,East River Bridge Crossing,Northern Expressway District,Clear,Dry,Daylight,Single carriageway,T-Junction,40,Motorcycle,2,2,Urban,68,Male,46,Minor
